0,0.02145308924485126,0.04290617848970252,0.21767734553775744,0.004290617848970252,0.006006864988558352,0.05177345537757437,0.039187643020594964,0.012013729977116704,0.005148741418764302,0.2574370709382151,0.04776887871853547,0.07494279176201372,0.21939359267734554
1,0.26405716060888473,0.007766387076731904,0.01863932898415657,0.004970487729108419,0.25629077353215285,0.014911463187325256,0.00403852127990059,0.013668841255048152,0.26405716060888473,0.015532774153463809,0.018018018018018018,0.04162783473128301,0.07642124883504194
2,0.019989339019189766,0.03997867803837953,0.07942430703624734,0.0042643923240938165,0.21988272921108742,0.028251599147121536,0.018390191897654583,0.011727078891257996,0.07329424307036247,0.18363539445628999,0.04317697228144989,0.04957356076759062,0.22841151385927505
3,0.18972246313963573,0.003035559410234172,0.012142237640936688,0.003469210754553339,0.18430182133564615,0.010624457935819601,0.19514310494362533,0.00997398091934085,0.18430182133564615,0.004553339115351257,0.19514310494362533,0.0026019080659150044,0.004986990459670425
4,0.01917668115571465,0.057274354385067755,0.17284581948350805,0.0038353362311429303,0.005113781641523907,0.06494502684735362,0.03272820250575301,0.010738941447200204,0.0038353362311429303,0.21656865251853746,0.08182050626438252,0.10099718742009717,0.2301201738685758
5,0.006571087216248507,0.034050179211469536,0.1382915173237754,0.002090800477897252,0.246415770609319,0.06063321385902031,0.02986857825567503,0.01045400238948626,0.002986857825567503,0.16129032258064516,0.048685782556750296,0.055256869772998804,0.20340501792114696
6,0.005955603681645912,0.01136978884677856,0.15430427720628045,0.005414185165132647,0.16242555495397942,0.05089334055224689,0.016242555495397944,0.01136978884677856,0.35083919870059554,0.08933405522468868,0.024363833243096916,0.02707092582566324,0.09041689225771521
7,0.15906198872932195,0.16360661697873113,0.009452826758771132,0.0010907107798582077,0.14997273223050356,0.010361752408652973,0.16360661697873113,0.006726049809125613,0.15906198872932195,0.0029085620796218867,0.16360661697873113,0.0019996364297400473,0.008543901108889293
8,0.02714440825190011,0.048859934853420196,0.19543973941368079,0.003257328990228013,0.010857763300760043,0.04538545059717698,0.08490770901194354,0.002171552660152009,0.03257328990228013,0.19543973941368079,0.09011943539630836,0.06840390879478828,0.19543973941368079
9,0.005202526941657376,0.022296544035674472,0.06020066889632107,0.005945745076179859,0.315867707172055,0.03641768859160163,0.007060572277963582,0.016722408026755852,0.32515793385358605,0.044593088071348944,0.022668153102935712,0.03418803418803419,0.10367892976588629
10,0.03782965845222654,0.10808473843493299,0.19455252918287938,0.00324254215304799,0.005620406398616515,0.04669260700389105,0.07133592736705577,0.009295287505404237,0.01621271076523995,0.19455252918287938,0.08971033290099438,0.04928664072632944,0.17358408992650237
11,0.3691983122362869,0.017721518987341773,0.04092827004219409,0.006751054852320675,0.34810126582278483,0.03291139240506329,0.005485232067510549,0.017721518987341773,0.004641350210970464,0.02531645569620253,0.010126582278481013,0.030379746835443037,0.09071729957805907
12,0.19109712230215828,0.008318345323741008,0.014613309352517985,0.0035971223021582736,0.18547661870503598,0.02068345323741007,0.20233812949640287,0.010116906474820143,0.19109712230215828,0.02585431654676259,0.017985611510791366,0.04316546762589928,0.08565647482014388
